mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.0417993863423667,0.3839138659090997,0.09777108828226726,0.010127429154488162,0.01,15,"{'learning_rate': 0.01, 'num_leaves': 15}",0.7033302343321652,0.7042329215037682,0.7070270976713373,0.704863417835757,0.0015737098113729176,1
4.791833321253459,0.10001677116733994,0.1161341667175293,0.0022781283611338576,0.01,31,"{'learning_rate': 0.01, 'num_leaves': 31}",0.7000474945702346,0.7035291654190339,0.7035197837419184,0.7023654812437289,0.0016390685704263772,2
9.14134136835734,0.35970913956517087,0.18936896324157715,0.003832438994394624,0.01,63,"{'learning_rate': 0.01, 'num_leaves': 63}",0.69333729077997,0.6967294040263553,0.6974434538957024,0.6958367162340092,0.0017912402601183222,3
2.426142930984497,0.3027612573320269,0.08692065874735515,0.005144870050118852,0.05,15,"{'learning_rate': 0.05, 'num_leaves': 15}",0.6950375078142637,0.6888167411858492,0.6940706758221411,0.6926416416074179,0.0027332628183711852,4
4.917464892069499,0.10567737810097107,0.11289604504903157,0.0030098479677872006,0.05,31,"{'learning_rate': 0.05, 'num_leaves': 31}",0.6832014466694986,0.6808429671430214,0.6793573394814592,0.6811339177646598,0.001582777983263991,5
8.949180126190186,0.33711909455890005,0.1923964818318685,0.0030974291194179457,0.05,63,"{'learning_rate': 0.05, 'num_leaves': 63}",0.666537574184213,0.6715723065400454,0.6648170429631297,0.6676423078957961,0.0028663244673893173,7
2.3737946351369223,0.4911834875412774,0.08215753237406413,0.0018357139956842704,0.1,15,"{'learning_rate': 0.1, 'num_leaves': 15}",0.6842025321666292,0.6795810012699142,0.676484917520725,0.6800894836524227,0.0031711522307262168,6
4.885544617970784,0.09328170835095677,0.15186357498168945,0.06155046757414911,0.1,31,"{'learning_rate': 0.1, 'num_leaves': 31}",0.6689227890176818,0.6649445425611509,0.6662760240556626,0.666714451878165,0.0016534359041872693,8
6.392496267954509,0.3350147794092896,0.1804351806640625,0.007134570380183358,0.1,63,"{'learning_rate': 0.1, 'num_leaves': 63}",0.6515302800030274,0.656842552264411,0.6541108554604097,0.6541612292426161,0.0021690185619640434,9
